Sampling Rate : 125Hz,Duration : 20 Minutes 
4.384,0.274682307
4.392,0.27370479
4.4,0.276637341
4.408,0.284457478
4.416,0.296187683
4.424,0.312805474
4.432,0.337243402
4.44,0.368523949
4.448,0.405669599
4.456,0.444770283
4.464,0.484848485
4.472,0.522971652
4.48,0.559139785
4.488,0.590420332
4.496,0.617790811
4.504,0.640273705
4.512,0.659824047
4.52,0.674486804
4.528,0.684261975
4.536,0.694037146
4.544,0.7028348
4.552,0.709677419
4.56,0.713587488
4.568,0.715542522
4.576,0.714565005
4.584,0.711632454
4.592,0.706744868
4.6,0.700879765
4.608,0.693059629
4.616,0.683284457
4.624,0.671554252
4.632,0.660801564
4.64,0.648093842
4.648,0.634408602
4.656,0.618768328
4.664,0.603128055
4.672,0.587487781
4.68,0.571847507
4.688,0.557184751
4.696,0.543499511
4.704,0.529814272
4.712,0.518084066
4.72,0.507331378
4.728,0.497556207
4.736,0.48973607
4.744,0.482893451
4.752,0.477028348
4.76,0.472140762
4.768,0.467253177
4.776,0.462365591
4.784,0.457478006
4.792,0.451612903
4.8,0.445747801
4.808,0.439882698
4.816,0.433040078
4.824,0.426197458
4.832,0.419354839
4.84,0.413489736
4.848,0.407624633
4.856,0.400782014
4.864,0.393939394
4.872,0.387096774
4.88,0.380254154
4.888,0.374389052
4.896,0.368523949
4.904,0.363636364
4.912,0.357771261
4.92,0.351906158
4.928,0.346041056
4.936,0.340175953
4.944,0.335288368
4.952,0.332355816
4.96,0.328445748
4.968,0.324535679
4.976,0.320625611
4.984,0.316715543
4.992,0.312805474
5,0.308895406
5.008,0.304985337
5.016,0.301075269
5.024,0.2971652
5.032,0.293255132
5.04,0.290322581
5.048,0.288367546
5.056,0.287390029
5.064,0.286412512
5.072,0.284457478
5.08,0.282502444
5.088,0.279569892
5.096,0.276637341
5.104,0.27370479
5.112,0.270772239
5.12,0.267839687
5.128,0.265884653
5.136,0.265884653
5.144,0.26686217
5.152,0.270772239
5.16,0.278592375
5.168,0.292277615
5.176,0.312805474
5.184,0.34115347
5.192,0.375366569
5.2,0.413489736
5.208,0.453567937
5.216,0.493646139
5.224,0.530791789
5.232,0.56402737
5.24,0.593352884
5.248,0.617790811
5.256,0.636363636
5.264,0.649071359
5.272,0.662756598
5.28,0.673509286
5.288,0.68230694
5.296,0.68914956
5.304,0.693059629
5.312,0.695014663
5.32,0.695014663
5.328,0.694037146
5.336,0.691104594
5.344,0.686217009
5.352,0.680351906
5.36,0.673509286
5.368,0.664711632
5.376,0.653958944
5.384,0.642228739
5.392,0.6285435
5.4,0.61485826
5.408,0.600195503
5.416,0.58455523
5.424,0.569892473
5.432,0.556207234
5.44,0.543499511
5.448,0.530791789
5.456,0.520039101
5.464,0.51026393
5.472,0.502443793
5.48,0.494623656
5.488,0.486803519
5.496,0.478983382
5.504,0.472140762
5.512,0.464320626
5.52,0.457478006
5.528,0.450635386
5.536,0.443792766
5.544,0.437927664
5.552,0.431085044
5.56,0.424242424
5.568,0.419354839
5.576,0.41544477
5.584,0.410557185
5.592,0.405669599
5.6,0.400782014
5.608,0.396871945
5.616,0.391006843
5.624,0.386119257
5.632,0.379276637
5.64,0.373411535
5.648,0.367546432
5.656,0.360703812
5.664,0.35483871
5.672,0.350928641
5.68,0.346041056
5.688,0.34115347
5.696,0.336265885
5.704,0.330400782
5.712,0.325513196
5.72,0.320625611
5.728,0.315738025
5.736,0.311827957
5.744,0.307917889
5.752,0.30400782
5.76,0.300097752
5.768,0.2971652
5.776,0.294232649
5.784,0.292277615
5.792,0.290322581
5.8,0.288367546
5.808,0.285434995
5.816,0.283479961
5.824,0.28054741
5.832,0.277614858
5.84,0.275659824
5.848,0.272727273
5.856,0.270772239
5.864,0.263929619
5.872,0.256109482
5.88,0.250244379
5.888,0.246334311
5.896,0.244379277
5.904,0.242424242
5.912,0.240469208
5.92,0.238514174
5.928,0.23655914
5.936,0.235581623
5.944,0.233626588
5.952,0.231671554
5.96,0.22971652
5.968,0.227761486
5.976,0.225806452
5.984,0.224828935
5.992,0.225806452
6,0.226783969
6.008,0.226783969
6.016,0.226783969
6.024,0.226783969
6.032,0.224828935
6.04,0.2228739
6.048,0.220918866
6.056,0.218963832
6.064,0.217008798
6.072,0.215053763
6.08,0.215053763
6.088,0.214076246
6.096,0.215053763
6.104,0.215053763
6.112,0.215053763
6.12,0.214076246
6.128,0.213098729
6.136,0.212121212
6.144,0.211143695
6.152,0.211143695
6.16,0.212121212
6.168,0.213098729
6.176,0.215053763
6.184,0.217008798
6.192,0.219941349
6.2,0.2228739
6.208,0.226783969
6.216,0.230694037
6.224,0.233626588
6.232,0.237536657
6.24,0.240469208
6.248,0.24340176
6.256,0.245356794
6.264,0.246334311
6.272,0.246334311
6.28,0.246334311
6.288,0.246334311
6.296,0.249266862
6.304,0.254154448
6.312,0.263929619
6.32,0.281524927
6.328,0.307917889
6.336,0.342130987
6.344,0.384164223
6.352,0.431085044
6.36,0.480938416
6.368,0.528836755
6.376,0.574780059
6.384,0.616813294
6.392,0.652981427
6.4,0.684261975
6.408,0.706744868
6.416,0.724340176
6.424,0.73998045
6.432,0.753665689
6.44,0.764418377
6.448,0.772238514
6.456,0.776148583
6.464,0.7771261
6.472,0.776148583
6.48,0.771260997
6.488,0.764418377
6.496,0.755620723
6.504,0.743890518
6.512,0.732160313
6.52,0.718475073
6.528,0.7028348
6.536,0.687194526
6.544,0.670576735
6.552,0.653958944
6.56,0.637341153
6.568,0.622678397
6.576,0.60801564
6.584,0.596285435
6.592,0.58455523
6.6,0.574780059
6.608,0.565004888
6.616,0.557184751
6.624,0.550342131
6.632,0.542521994
6.64,0.535679374
6.648,0.528836755
6.656,0.522971652
6.664,0.517106549
6.672,0.512218964
6.68,0.507331378
6.688,0.502443793
6.696,0.497556207
6.704,0.492668622
6.712,0.486803519
6.72,0.481915934
6.728,0.476050831
6.736,0.470185728
6.744,0.463343109
6.752,0.455522972
6.76,0.448680352
6.768,0.441837732
6.776,0.434995112
6.784,0.428152493
6.792,0.421309873
6.8,0.414467253
6.808,0.408602151
6.816,0.401759531
6.824,0.394916911
6.832,0.389051808
6.84,0.384164223
6.848,0.379276637
6.856,0.372434018
6.864,0.366568915
6.872,0.360703812
6.88,0.35483871
6.888,0.349951124
6.896,0.345063539
6.904,0.340175953
6.912,0.335288368
6.92,0.331378299
6.928,0.327468231
6.936,0.323558162
6.944,0.321603128
6.952,0.31769306
6.96,0.314760508
6.968,0.31085044
6.976,0.307917889
6.984,0.304985337
6.992,0.302052786
7,0.299120235
7.008,0.296187683
7.016,0.294232649
7.024,0.291300098
7.032,0.290322581
7.04,0.289345064
7.048,0.289345064
7.056,0.289345064
7.064,0.290322581
7.072,0.290322581
7.08,0.289345064
7.088,0.288367546
7.096,0.287390029
7.104,0.285434995
7.112,0.283479961
7.12,0.282502444
7.128,0.281524927
7.136,0.28054741
7.144,0.28054741
7.152,0.28054741
7.16,0.279569892
7.168,0.278592375
7.176,0.276637341
7.184,0.274682307
7.192,0.272727273
7.2,0.271749756
7.208,0.269794721
7.216,0.268817204
7.224,0.26686217
7.232,0.264907136
7.24,0.263929619
7.248,0.263929619
7.256,0.267839687
7.264,0.276637341
7.272,0.293255132
7.28,0.31769306
7.288,0.351906158
7.296,0.39198436
7.304,0.437927664
7.312,0.485826002
7.32,0.532746823
7.328,0.57771261
7.336,0.618768328
7.344,0.655913978
7.352,0.684261975
7.36,0.706744868
7.368,0.729227761
7.376,0.749755621
7.384,0.767350929
7.392,0.781036168
7.4,0.791788856
7.408,0.798631476
7.416,0.803519062
7.424,0.804496579
7.432,0.804496579
7.44,0.80058651
7.448,0.795698925
7.456,0.787878788
7.464,0.778103617
7.472,0.768328446
7.48,0.75659824
7.488,0.742913001
7.496,0.728250244
7.504,0.713587488
7.512,0.698924731
7.52,0.683284457
7.528,0.667644184
7.536,0.652981427
7.544,0.638318671
7.552,0.623655914
7.56,0.609970674
7.568,0.598240469
7.576,0.585532747
7.584,0.574780059
7.592,0.56402737
7.6,0.554252199
7.608,0.546432063
7.616,0.539589443
7.624,0.532746823
7.632,0.525904203
7.64,0.520039101
7.648,0.513196481
7.656,0.506353861
7.664,0.499511241
7.672,0.493646139
7.68,0.488758553
7.688,0.481915934
7.696,0.475073314
7.704,0.467253177
7.712,0.45943304
7.72,0.450635386
7.728,0.441837732
7.736,0.433040078
7.744,0.424242424
7.752,0.417399804
7.76,0.410557185
7.768,0.403714565
7.776,0.397849462
7.784,0.39198436
7.792,0.38514174
7.8,0.37829912
7.808,0.370478983
7.816,0.362658847
7.824,0.355816227
7.832,0.349951124
7.84,0.344086022
7.848,0.339198436
7.856,0.33431085
7.864,0.328445748
7.872,0.323558162
7.88,0.319648094
7.888,0.316715543
7.896,0.315738025
7.904,0.319648094
7.912,0.333333333
7.92,0.355816227
7.928,0.382209189
7.936,0.411534702
7.944,0.443792766
7.952,0.478005865
7.96,0.511241447
7.968,0.542521994
7.976,0.57086999
7.984,0.593352884
7.992,0.610948192
8,0.627565982
8.008,0.641251222
8.016,0.652981427
8.024,0.661779081
8.032,0.667644184
8.04,0.671554252
8.048,0.673509286
8.056,0.673509286
8.064,0.672531769
8.072,0.670576735
8.08,0.666666667
8.088,0.661779081
8.096,0.655913978
8.104,0.649071359
8.112,0.641251222
8.12,0.631476051
8.128,0.619745846
8.136,0.607038123
8.144,0.592375367
8.152,0.575757576
8.16,0.560117302
8.168,0.544477028
8.176,0.528836755
8.184,0.515151515
8.192,0.504398827
8.2,0.494623656
8.208,0.485826002
8.216,0.477028348
8.224,0.469208211
8.232,0.463343109
8.24,0.457478006
8.248,0.45259042
8.256,0.448680352
8.264,0.444770283
8.272,0.440860215
8.28,0.436950147
8.288,0.433040078
8.296,0.42913001
8.304,0.425219941
8.312,0.420332356
8.32,0.41544477
8.328,0.411534702
8.336,0.406647116
8.344,0.401759531
8.352,0.396871945
8.36,0.39198436
8.368,0.387096774
8.376,0.381231672
8.384,0.376344086
8.392,0.370478983
8.4,0.366568915
8.408,0.363636364
8.416,0.359726295
8.424,0.35483871
8.432,0.349951124
8.44,0.345063539
8.448,0.339198436
8.456,0.333333333
8.464,0.327468231
8.472,0.322580645
8.48,0.31769306
8.488,0.313782991
8.496,0.308895406
8.504,0.305962854
8.512,0.30400782
8.52,0.300097752
8.528,0.2971652
8.536,0.294232649
8.544,0.290322581
8.552,0.286412512
8.56,0.282502444
8.568,0.278592375
8.576,0.274682307
8.584,0.270772239
8.592,0.267839687
8.6,0.264907136
8.608,0.263929619
8.616,0.263929619
8.624,0.262952102
8.632,0.262952102
8.64,0.261974585
8.648,0.261974585
8.656,0.260997067
8.664,0.260997067
8.672,0.260997067
8.68,0.261974585
8.688,0.262952102
8.696,0.263929619
8.704,0.265884653
8.712,0.267839687
8.72,0.269794721
8.728,0.271749756
8.736,0.27370479
8.744,0.275659824
8.752,0.276637341
8.76,0.276637341
8.768,0.277614858
8.776,0.277614858
8.784,0.278592375
8.792,0.278592375
8.8,0.278592375
8.808,0.277614858
8.816,0.276637341
8.824,0.275659824
8.832,0.274682307
8.84,0.27370479
8.848,0.274682307
8.856,0.28054741
8.864,0.292277615
8.872,0.312805474
8.88,0.340175953
8.888,0.374389052
8.896,0.412512219
8.904,0.453567937
8.912,0.494623656
8.92,0.532746823
8.928,0.56402737
8.936,0.589442815
8.944,0.61485826
8.952,0.638318671
8.96,0.65884653
8.968,0.676441838
8.976,0.690127077
8.984,0.699902248
8.992,0.705767351
9,0.709677419
9.008,0.710654936
9.016,0.709677419
9.024,0.705767351
9.032,0.700879765
9.04,0.695014663
9.048,0.687194526
9.056,0.679374389
9.064,0.669599218
9.072,0.65884653
9.08,0.646138807
9.088,0.633431085
9.096,0.620723363
9.104,0.607038123
9.112,0.594330401
9.12,0.581622678
9.128,0.569892473
9.136,0.559139785
9.144,0.550342131
9.152,0.541544477
9.16,0.532746823
9.168,0.524926686
9.176,0.518084066
9.184,0.511241447
9.192,0.505376344
9.2,0.500488759
9.208,0.495601173
9.216,0.48973607
9.224,0.484848485
9.232,0.479960899
9.24,0.475073314
9.248,0.470185728
9.256,0.464320626
9.264,0.457478006
9.272,0.450635386
9.28,0.444770283
9.288,0.437927664
9.296,0.431085044
9.304,0.424242424
9.312,0.417399804
9.32,0.410557185
9.328,0.403714565
9.336,0.397849462
9.344,0.392961877
9.352,0.388074291
9.36,0.383186706
9.368,0.379276637
9.376,0.374389052
9.384,0.370478983
9.392,0.366568915
9.4,0.361681329
9.408,0.356793744
9.416,0.352883675
9.424,0.34799609
9.432,0.343108504
9.44,0.339198436
9.448,0.336265885
9.456,0.333333333
9.464,0.330400782
9.472,0.327468231
9.48,0.324535679
9.488,0.320625611
9.496,0.318670577
9.504,0.31769306
9.512,0.321603128
9.52,0.329423265
9.528,0.344086022
9.536,0.365591398
9.544,0.39198436
9.552,0.424242424
9.56,0.453567937
9.568,0.481915934
9.576,0.512218964
9.584,0.543499511
9.592,0.571847507
9.6,0.596285435
9.608,0.617790811
9.616,0.635386119
9.624,0.649071359
9.632,0.660801564
9.64,0.669599218
9.648,0.676441838
9.656,0.680351906
9.664,0.681329423
9.672,0.681329423
9.68,0.680351906
9.688,0.678396872
9.696,0.675464321
9.704,0.670576735
9.712,0.664711632
9.72,0.656891496
9.728,0.647116325
9.736,0.636363636
9.744,0.623655914
9.752,0.609970674
9.76,0.596285435
9.768,0.583577713
9.776,0.568914956
9.784,0.555229717
9.792,0.54056696
9.8,0.52688172
9.808,0.514173998
9.816,0.502443793
9.824,0.491691105
9.832,0.482893451
9.84,0.474095797
9.848,0.467253177
9.856,0.460410557
9.864,0.454545455
9.872,0.449657869
9.88,0.445747801
9.888,0.440860215
9.896,0.43597263
9.904,0.431085044
9.912,0.426197458
9.92,0.421309873
9.928,0.416422287
9.936,0.411534702
9.944,0.405669599
9.952,0.399804497
9.96,0.393939394
9.968,0.389051808
9.976,0.384164223
9.984,0.379276637
9.992,0.374389052
10,0.369501466
10.008,0.364613881
10.016,0.359726295
10.024,0.35483871
10.032,0.349951124
10.04,0.345063539
10.048,0.339198436
10.056,0.33431085
10.064,0.329423265
10.072,0.324535679
10.08,0.320625611
10.088,0.31769306
10.096,0.314760508
10.104,0.31085044
10.112,0.306940371
10.12,0.303030303
10.128,0.300097752
10.136,0.296187683
10.144,0.293255132
10.152,0.290322581
10.16,0.287390029
10.168,0.284457478
10.176,0.282502444
10.184,0.28054741
10.192,0.279569892
10.2,0.277614858
10.208,0.275659824
10.216,0.274682307
10.224,0.272727273
10.232,0.271749756
10.24,0.270772239
10.248,0.269794721
10.256,0.268817204
10.264,0.267839687
10.272,0.265884653
10.28,0.265884653
10.288,0.26686217
10.296,0.269794721
10.304,0.276637341
10.312,0.289345064
10.32,0.308895406
10.328,0.336265885
10.336,0.3714565
10.344,0.411534702
10.352,0.453567937
10.36,0.49657869
10.368,0.537634409
10.376,0.575757576
10.384,0.608993157
10.392,0.634408602
10.4,0.654936461
10.408,0.675464321
10.416,0.693059629
10.424,0.706744868
10.432,0.718475073
10.44,0.725317693
10.448,0.730205279
10.456,0.732160313
10.464,0.732160313
10.472,0.730205279
10.48,0.72629521
10.488,0.720430108
10.496,0.713587488
10.504,0.704789834
10.512,0.694037146
10.52,0.68230694
10.528,0.669599218
10.536,0.654936461
10.544,0.640273705
10.552,0.624633431
10.56,0.608993157
10.568,0.594330401
10.576,0.578690127
10.584,0.565004888
10.592,0.551319648
10.6,0.539589443
10.608,0.529814272
10.616,0.520039101
10.624,0.511241447
10.632,0.50342131
10.64,0.49657869
10.648,0.48973607
10.656,0.482893451
10.664,0.477028348
10.672,0.470185728
10.68,0.462365591
10.688,0.455522972
10.696,0.448680352
10.704,0.442815249
10.712,0.436950147
10.72,0.432062561
10.728,0.426197458
10.736,0.420332356
10.744,0.414467253
10.752,0.407624633
10.76,0.400782014
10.768,0.394916911
10.776,0.389051808
10.784,0.38514174
10.792,0.383186706
10.8,0.38514174
10.808,0.390029326
10.816,0.398826979
10.824,0.411534702
10.832,0.430107527
10.84,0.450635386
10.848,0.472140762
10.856,0.494623656
10.864,0.514173998
10.872,0.532746823
10.88,0.54740958
10.888,0.560117302
10.896,0.568914956
10.904,0.575757576
10.912,0.579667644
10.92,0.580645161
10.928,0.579667644
10.936,0.575757576
10.944,0.569892473
10.952,0.561094819
10.96,0.551319648
10.968,0.539589443
10.976,0.52688172
10.984,0.513196481
10.992,0.498533724
11,0.482893451
11.008,0.46627566
11.016,0.450635386
11.024,0.436950147
11.032,0.425219941
11.04,0.412512219
11.048,0.401759531
11.056,0.39198436
11.064,0.384164223
11.072,0.377321603
11.08,0.372434018
11.088,0.368523949
11.096,0.364613881
11.104,0.361681329
11.112,0.359726295
11.12,0.356793744
11.128,0.355816227
11.136,0.35483871
11.144,0.352883675
11.152,0.350928641
11.16,0.34799609
